"order_id","sales","profit","quantity","category","sub_category","Cost","Total_Cost","Total_profit"
BN-2012-7249062,158,-54,5,Furniture,Furnishings,212,212,-270
BN-2012-7258485,25,-6,5,Office Supplies,Fasteners,31,31,-30
BN-2012-7268418,255,20,2,Office Supplies,Storage,235,235,40
BN-2012-7331747,2071,-621,9,Furniture,Chairs,2692,2692,-5589
BN-2012-7331747,39,-27,7,Office Supplies,Fasteners,66,66,-189
BN-2012-7331747,11,-7,2,Office Supplies,Labels,18,18,-14
BN-2012-7331747,316,-158,3,Office Supplies,Storage,474,474,-474
BN-2012-7331747,366,-241,3,Technology,Copiers,607,607,-723
BN-2012-7331747,81,-45,2,Technology,Phones,126,126,-90
BN-2012-7339265,49,-5,8,Office Supplies,Binders,54,54,-40
BN-2012-7456673,435,87,3,Furniture,Chairs,348,348,261
BN-2012-7456673,2284,0,9,Office Supplies,Appliances,2284,2284,0
BN-2012-7504566,39,-19,3,Office Supplies,Art,58,58,-57
BN-2012-7559738,177,-66,8,Office Supplies,Binders,28,243,-528
BN-2012-7559738,46,-29,5,Office Supplies,Envelopes,75,75,-145
BN-2012-7644341,343,-223,5,Furniture,Chairs,566,566,-1115
BN-2012-7736321,39,-30,2,Office Supplies,Supplies,69,69,-60
BN-2012-7755774,1201,-148,2,Furniture,Tables,1349,1349,-296
BN-2012-7755774,505,45,1,Office Supplies,Appliances,460,460,45
BN-2012-7786585,835,-28,2,Furniture,Chairs,863,863,-56
BN-2012-7860696,762,-8,5,Furniture,Bookcases,770,770,-40
BN-2012-7860696,65,25,6,Office Supplies,Labels,40,40,150
BN-2012-7987412,16,-6,3,Office Supplies,Labels,22,22,-18
BN-2012-8141074,69,-6,2,Technology,Machines,75,75,-12
BN-2012-8185079,119,7,3,Furniture,Furnishings,112,112,21
BN-2012-8185079,137,0,1,Office Supplies,Storage,137,137,0
BN-2012-8200042,30,-17,2,Office Supplies,Paper,47,47,-34
BN-2012-831365,139,14,3,Office Supplies,Paper,125,125,42
BN-2012-831365,134,-31,3,Technology,Phones,165,165,-93
BN-2012-8336784,60,25,5,Office Supplies,Art,35,35,125
BN-2012-834682,49,-21,2,Office Supplies,Art,70,70,-42
BN-2012-834682,86,-29,4,Technology,Accessories,115,115,-116
BN-2012-8351740,9,4,1,Office Supplies,Labels,5,5,4
BN-2012-8351740,61,-14,4,Office Supplies,Storage,75,75,-56
BN-2012-8351740,65,30,2,Office Supplies,Supplies,35,35,60
BN-2012-8357791,98,-5,2,Office Supplies,Storage,103,103,-10
BN-2012-8400051,3,-1,1,Office Supplies,Labels,4,4,-1
BN-2012-8414953,641,-25,16,Office Supplies,Art,346,666,-400
BN-2012-8414953,152,10,9,Office Supplies,Fasteners,142,142,90
BN-2012-8414953,207,-7,4,Office Supplies,Storage,214,214,-28
BN-2012-8414953,127,13,3,Office Supplies,Supplies,114,114,39
BN-2012-8414953,223,5,1,Technology,Accessories,218,218,5
BN-2012-8415709,15,-10,2,Office Supplies,Art,25,25,-20
BN-2012-8433873,264,-127,3,Technology,Phones,391,391,-381
BN-2012-8465204,16,-9,3,Office Supplies,Binders,25,25,-27
BN-2012-8465535,229,-20,2,Office Supplies,Storage,249,249,-40
BN-2012-847015,100,-90,5,Office Supplies,Envelopes,190,190,-450
BN-2012-847015,34,-9,7,Office Supplies,Fasteners,43,43,-63
BN-2012-8498920,56,-1,2,Office Supplies,Storage,57,57,-2
BN-2012-8539408,510,-40,2,Office Supplies,Appliances,550,550,-80
BN-2012-8548299,17,-19,1,Furniture,Furnishings,36,36,-19
BN-2012-8548299,17,-10,2,Office Supplies,Paper,27,27,-20
BN-2012-8602760,211,-73,10,Office Supplies,Art,250,284,-730
BN-2012-8602760,57,-33,4,Office Supplies,Binders,90,90,-132
BN-2012-8602760,37,-28,2,Office Supplies,Envelopes,65,65,-56
BN-2012-8602760,14,-5,2,Office Supplies,Fasteners,19,19,-10
BN-2012-8602760,67,-28,3,Office Supplies,Supplies,95,95,-84
BN-2012-8602760,205,-107,4,Technology,Accessories,312,312,-428
BN-2012-8607495,108,-58,4,Office Supplies,Art,166,166,-232
BN-2012-8610295,84,30,3,Office Supplies,Paper,54,54,90
BN-2012-8662125,190,95,7,Office Supplies,Art,95,95,665
BN-2012-8662125,245,88,5,Office Supplies,Binders,157,157,440
BN-2012-8662125,47,4,1,Office Supplies,Supplies,43,43,4
BN-2012-8662125,364,142,2,Technology,Phones,222,222,284
BN-2012-8675695,133,-4,1,Furniture,Bookcases,137,137,-4
BN-2012-8691355,341,-341,5,Technology,Phones,682,682,-1705
BN-2012-8726185,549,-428,3,Furniture,Bookcases,977,977,-1284
BN-2012-8726185,33,-17,6,Office Supplies,Art,50,50,-102
BN-2012-8726185,28,-8,3,Office Supplies,Paper,36,36,-24
BN-2012-873448,223,-112,3,Furniture,Bookcases,335,335,-336
BN-2012-873448,20,-4,3,Office Supplies,Fasteners,24,24,-12
BN-2012-873448,520,-396,7,Technology,Copiers,916,916,-2772
BN-2012-8740514,112,-94,3,Technology,Machines,206,206,-282
BN-2012-8746032,147,42,3,Office Supplies,Art,105,105,126
BN-2012-8746032,30,5,1,Office Supplies,Binders,25,25,5
BN-2012-8746032,70,4,3,Office Supplies,Envelopes,66,66,12
BN-2012-8746032,127,-7,7,Office Supplies,Storage,134,134,-49
BN-2012-8846248,122,-59,2,Technology,Copiers,181,181,-118
BN-2012-8846248,100,-42,3,Technology,Phones,142,142,-126
BN-2012-8860011,278,72,6,Office Supplies,Art,206,206,432
BN-2012-8860011,6,3,1,Office Supplies,Labels,3,3,3
BN-2012-8860011,1075,516,3,Technology,Copiers,559,559,1548
BN-2012-8886681,774,-743,3,Furniture,Tables,1517,1517,-2229
BN-2012-8886681,45,8,4,Office Supplies,Labels,37,37,32
BN-2012-8901180,16,-8,3,Office Supplies,Binders,24,24,-24
BN-2012-8901180,73,-51,2,Technology,Phones,124,124,-102
BN-2012-8901808,38,-8,4,Office Supplies,Art,46,46,-32
BN-2012-8901808,251,-146,10,Office Supplies,Binders,397,397,-1460
BN-2012-8981515,27,-18,2,Office Supplies,Art,45,45,-36
BN-2012-9003210,29,-22,2,Office Supplies,Art,51,51,-44
BN-2012-9077460,27,-2,2,Office Supplies,Supplies,29,29,-4
BN-2012-9118529,14,-10,2,Office Supplies,Fasteners,24,24,-20
BN-2012-9196475,103,-64,4,Office Supplies,Art,167,167,-256
BN-2012-9201500,148,0,3,Office Supplies,Storage,148,148,0
BN-2012-9267764,48,-30,2,Office Supplies,Art,78,78,-60
BN-2012-9267764,15,-7,2,Office Supplies,Binders,22,22,-14
BN-2012-9279077,95,0,7,Office Supplies,Art,95,95,0
BN-2012-9279077,71,-71,5,Office Supplies,Binders,142,142,-355
BN-2012-9322615,72,10,3,Office Supplies,Supplies,62,62,30
BN-2012-9322615,1136,-54,7,Technology,Copiers,1190,1190,-378
BN-2012-9454335,136,52,3,Technology,Accessories,84,84,156
BN-2012-9454335,332,-22,3,Technology,Machines,354,354,-66
BN-2012-9505368,1393,-140,11,Office Supplies,Storage,1533,1533,-1540
BN-2012-9605116,17,-5,3,Office Supplies,Binders,22,22,-15
BN-2012-9605116,31,-17,2,Office Supplies,Paper,48,48,-34
BN-2012-9606343,11,-7,2,Office Supplies,Fasteners,18,18,-14
BN-2012-9614623,308,-240,2,Technology,Machines,548,548,-480
BN-2012-9634659,122,-29,1,Office Supplies,Storage,151,151,-29
BN-2012-9713338,244,12,5,Office Supplies,Art,17,232,60
BN-2012-9713338,161,-56,2,Office Supplies,Storage,217,217,-112
BN-2012-9713338,58,-7,2,Technology,Machines,65,65,-14
BN-2012-9766110,1027,-719,7,Furniture,Bookcases,1746,1746,-5033
BN-2012-9766110,34,-14,5,Office Supplies,Binders,48,48,-70
BN-2012-9766110,7,-4,1,Office Supplies,Fasteners,11,11,-4
BN-2012-9766110,8,-9,2,Office Supplies,Storage,17,17,-18
BN-2012-9766110,84,-75,2,Technology,Machines,159,159,-150
BN-2012-9784298,124,-15,1,Technology,Copiers,139,139,-15
BN-2012-9869476,757,68,2,Technology,Copiers,689,689,136
BN-2012-9869476,211,-49,2,Technology,Phones,260,260,-98
BN-2012-9894081,494,-55,4,Office Supplies,Storage,549,549,-220
BN-2012-9955525,174,10,9,Office Supplies,Envelopes,164,164,90
BN-2012-9976090,27,-5,1,Furniture,Chairs,32,32,-5
BN-2012-9976090,37,-4,5,Office Supplies,Binders,41,41,-20
BN-2012-9976090,73,-51,2,Technology,Phones,124,124,-102
BN-2013-1094038,37,-6,1,Office Supplies,Storage,43,43,-6
BN-2013-1199196,20,-4,3,Office Supplies,Binders,24,24,-12
BN-2013-1199196,35,-33,2,Office Supplies,Envelopes,68,68,-66
BN-2013-1199196,482,-145,3,Technology,Copiers,627,627,-435
BN-2013-1210001,94,-19,3,Office Supplies,Appliances,113,113,-57
BN-2013-1262066,220,-202,1,Furniture,Bookcases,422,422,-202
BN-2013-1262066,41,13,2,Furniture,Furnishings,28,28,26
BN-2013-1262066,19,-9,9,Office Supplies,Labels,28,28,-81
BN-2013-1315378,471,-462,3,Technology,Machines,933,933,-1386
BN-2013-132912,188,-18,2,Technology,Machines,206,206,-36
BN-2013-1331129,20,0,2,Office Supplies,Storage,20,20,0
BN-2013-1382907,127,-56,4,Furniture,Chairs,183,183,-224
BN-2013-1382907,273,-224,4,Technology,Phones,497,497,-896
BN-2013-1501902,251,-63,3,Technology,Phones,314,314,-189
BN-2013-1505908,215,-120,3,Furniture,Bookcases,335,335,-360
BN-2013-1505908,143,-26,5,Technology,Accessories,169,169,-130
BN-2013-1607455,20,-1,5,Office Supplies,Binders,21,21,-5
BN-2013-1620263,15,-2,3,Office Supplies,Labels,17,17,-6
BN-2013-1620263,85,-15,3,Office Supplies,Storage,100,100,-45
BN-2013-1628008,1322,-317,6,Furniture,Bookcases,1639,1639,-1902
BN-2013-1628008,143,-106,7,Furniture,Furnishings,249,249,-742
BN-2013-1628008,773,-681,10,Technology,Phones,1454,1454,-6810
BN-2013-1634253,1615,-162,6,Office Supplies,Appliances,1777,1777,-972
BN-2013-1634253,36,-22,3,Office Supplies,Art,58,58,-66
BN-2013-1634253,23,-21,7,Office Supplies,Labels,44,44,-147
BN-2013-1667330,311,-644,2,Furniture,Tables,955,955,-1288
BN-2013-1829303,104,-136,2,Furniture,Chairs,240,240,-272
BN-2013-1962674,159,0,1,Furniture,Chairs,159,159,0
BN-2013-1962674,139,6,4,Office Supplies,Storage,90,133,24
BN-2013-1963418,6,2,1,Office Supplies,Binders,4,4,2
BN-2013-1963418,22,10,2,Office Supplies,Labels,12,12,20
BN-2013-1977946,543,-130,2,Office Supplies,Appliances,673,673,-260
BN-2013-1977946,636,-153,6,Office Supplies,Storage,789,789,-918
BN-2013-2008783,250,97,2,Furniture,Bookcases,153,153,194
BN-2013-2008783,26,11,1,Office Supplies,Art,15,15,11
BN-2013-2008783,1021,178,9,Office Supplies,Storage,127,843,1602
BN-2013-2045874,404,99,3,Furniture,Chairs,305,305,297
BN-2013-2045874,246,39,5,Office Supplies,Paper,207,207,195
BN-2013-2045874,156,47,3,Office Supplies,Storage,109,109,141
BN-2013-2045874,299,-25,2,Technology,Machines,324,324,-50
BN-2013-2085562,137,-28,2,Office Supplies,Storage,165,165,-56
BN-2013-2144250,132,54,5,Office Supplies,Art,78,78,270
BN-2013-2153787,72,-24,9,Furniture,Furnishings,96,96,-216
BN-2013-2153787,20,-1,3,Office Supplies,Labels,21,21,-3
BN-2013-2157928,21,-13,2,Office Supplies,Storage,34,34,-26
BN-2013-236928,401,45,3,Furniture,Bookcases,356,356,135
BN-2013-236928,49,5,1,Office Supplies,Envelopes,44,44,5
BN-2013-2401973,36,-3,3,Office Supplies,Art,39,39,-9
BN-2013-2401973,31,6,6,Office Supplies,Binders,25,25,36
BN-2013-2401973,7,0,1,Office Supplies,Envelopes,7,7,0
BN-2013-2401973,1607,125,9,Office Supplies,Storage,1482,1482,1125
BN-2013-2401973,39,10,1,Technology,Accessories,29,29,10
BN-2013-2413609,318,9,7,Office Supplies,Art,309,309,63
BN-2013-2477715,94,-19,3,Office Supplies,Appliances,113,113,-57
BN-2013-2488199,383,-5,3,Technology,Copiers,388,388,-15
BN-2013-2505357,148,54,2,Furniture,Chairs,94,94,108
BN-2013-2514877,43,-2,7,Office Supplies,Labels,45,45,-14
BN-2013-2516957,121,-1,1,Office Supplies,Storage,122,122,-1
BN-2013-2545155,511,-450,6,Furniture,Bookcases,961,961,-2700
BN-2013-2545155,2571,-2211,11,Furniture,Chairs,4782,4782,-24321
BN-2013-2588194,27,-23,3,Office Supplies,Art,50,50,-69
BN-2013-2588194,14,-11,2,Office Supplies,Fasteners,25,25,-22
BN-2013-2588194,468,-281,3,Technology,Machines,749,749,-843
BN-2013-2606069,335,-30,5,Technology,Phones,365,365,-150
BN-2013-2633333,18,-11,4,Office Supplies,Binders,29,29,-44
BN-2013-2658555,104,-5,7,Office Supplies,Storage,109,109,-35
BN-2013-2677709,14,0,1,Office Supplies,Envelopes,14,14,0
BN-2013-2677709,14,-4,2,Office Supplies,Fasteners,18,18,-8
BN-2013-2677709,89,-67,6,Office Supplies,Supplies,156,156,-402
BN-2013-2678087,396,-317,4,Office Supplies,Storage,713,713,-1268
BN-2013-2678087,1278,-358,4,Technology,Phones,1636,1636,-1432
BN-2013-2697575,19,-1,2,Office Supplies,Fasteners,20,20,-2
BN-2013-2717861,139,-20,5,Office Supplies,Appliances,159,159,-100
BN-2013-2717861,53,-33,2,Office Supplies,Art,86,86,-66
BN-2013-2717861,103,-51,12,Office Supplies,Binders,123,154,-612
BN-2013-2717861,50,-45,5,Office Supplies,Storage,95,95,-225
BN-2013-2717861,191,-114,1,Technology,Copiers,305,305,-114
BN-2013-2735217,88,32,2,Furniture,Furnishings,56,56,64
BN-2013-2735217,1291,-40,4,Furniture,Tables,1331,1331,-160
BN-2013-2755077,50,1,1,Office Supplies,Binders,49,49,1
BN-2013-2755077,83,21,3,Office Supplies,Paper,62,62,63
BN-2013-2755077,448,-10,8,Office Supplies,Storage,458,458,-80
BN-2013-2755077,5726,-445,10,Technology,Phones,6171,6171,-4450
BN-2013-2815827,347,-35,3,Office Supplies,Storage,382,382,-105
BN-2013-2819464,28,-1,3,Office Supplies,Envelopes,29,29,-3
BN-2013-2852434,237,-119,2,Office Supplies,Storage,356,356,-238
BN-2013-2943018,721,84,5,Furniture,Bookcases,249,637,420
BN-2013-2943018,94,2,4,Office Supplies,Art,92,92,8
BN-2013-2943018,286,-7,2,Technology,Phones,293,293,-14
BN-2013-2967589,129,17,1,Furniture,Bookcases,112,112,17
BN-2013-2967589,19,6,2,Office Supplies,Labels,5,13,12
BN-2013-2967589,40,13,3,Office Supplies,Paper,27,27,39
BN-2013-2967589,240,107,5,Office Supplies,Storage,133,133,535
BN-2013-2967589,2571,977,4,Technology,Phones,1594,1594,3908
BN-2013-2970866,33,10,3,Office Supplies,Binders,23,23,30
BN-2013-2970866,96,-30,2,Technology,Phones,126,126,-60
BN-2013-299612,260,-109,3,Technology,Phones,369,369,-327
BN-2013-3010775,49,-20,3,Office Supplies,Appliances,69,69,-60
BN-2013-3010775,124,-70,5,Office Supplies,Art,180,194,-350
BN-2013-3010775,73,-31,5,Office Supplies,Binders,104,104,-155
BN-2013-3010775,32,-31,5,Office Supplies,Fasteners,63,63,-155
BN-2013-3010775,678,-813,3,Technology,Phones,1491,1491,-2439
BN-2013-3013518,95,-114,5,Furniture,Chairs,209,209,-570
BN-2013-3136771,16,-15,2,Office Supplies,Art,31,31,-30
BN-2013-3136771,15,-6,2,Office Supplies,Fasteners,21,21,-12
BN-2013-3157910,84,-76,2,Furniture,Chairs,160,160,-152
BN-2013-3206993,195,-190,7,Furniture,Chairs,385,385,-1330
BN-2013-3222447,941,-203,3,Furniture,Tables,1144,1144,-609
BN-2013-3241235,425,-99,5,Office Supplies,Storage,524,524,-495
BN-2013-333027,213,-144,3,Furniture,Chairs,357,357,-432
BN-2013-3350047,1554,730,6,Technology,Accessories,824,824,4380
BN-2013-3350047,303,10,5,Technology,Phones,74,293,50
BN-2013-3382975,104,16,2,Office Supplies,Art,88,88,32
BN-2013-3382975,2157,-216,18,Office Supplies,Storage,975,2373,-3888
BN-2013-3382975,517,72,5,Technology,Accessories,445,445,360
BN-2013-3395469,81,-81,3,Office Supplies,Art,162,162,-243
BN-2013-3395469,24,-23,8,Office Supplies,Binders,47,47,-184
BN-2013-3395469,250,-120,3,Technology,Phones,370,370,-360
BN-2013-3470282,33,-12,5,Office Supplies,Art,45,45,-60
BN-2013-3470282,14,0,4,Office Supplies,Binders,14,14,0
BN-2013-3470282,15,-9,1,Office Supplies,Supplies,24,24,-9
BN-2013-3574663,18,-18,4,Office Supplies,Labels,36,36,-72
BN-2013-3574663,136,-93,8,Office Supplies,Supplies,229,229,-744
BN-2013-3585315,39,-25,7,Office Supplies,Labels,64,64,-175
BN-2013-3585315,49,-17,2,Office Supplies,Storage,66,66,-34
BN-2013-3586585,510,-10,6,Technology,Copiers,520,520,-60
BN-2013-3695391,2892,1189,7,Furniture,Chairs,1703,1703,8323
BN-2013-3695391,464,-16,4,Office Supplies,Storage,480,480,-64
BN-2013-3695391,66,4,3,Office Supplies,Supplies,62,62,12
BN-2013-3695391,316,123,3,Technology,Copiers,193,193,369
BN-2013-3731561,93,-62,7,Furniture,Furnishings,155,155,-434
BN-2013-3731561,172,34,6,Office Supplies,Supplies,138,138,204
BN-2013-3793462,166,-140,12,Office Supplies,Art,306,306,-1680
BN-2013-3793462,90,-75,4,Technology,Machines,165,165,-300
BN-2013-3803426,70,-27,2,Furniture,Furnishings,97,97,-54
BN-2013-3803426,81,37,3,Office Supplies,Art,44,44,111
BN-2013-3817334,116,-157,5,Furniture,Furnishings,273,273,-785
BN-2013-3849014,176,-151,3,Technology,Machines,327,327,-453
BN-2013-3917752,153,-52,4,Office Supplies,Appliances,205,205,-208
BN-2013-3917752,77,-51,3,Office Supplies,Art,128,128,-153
BN-2013-3917752,75,-44,3,Office Supplies,Binders,119,119,-132
BN-2013-3933784,107,-47,8,Office Supplies,Art,154,154,-376
BN-2013-3933784,21,-5,5,Office Supplies,Fasteners,26,26,-25
BN-2013-397330,598,-49,4,Technology,Machines,647,647,-196
BN-2013-407737,87,-16,6,Office Supplies,Art,103,103,-96
BN-2013-407737,163,-88,5,Technology,Phones,251,251,-440
BN-2013-4083449,44,-29,3,Office Supplies,Binders,73,73,-87
BN-2013-4141546,154,45,3,Furniture,Furnishings,109,109,135
BN-2013-4141546,1333,548,11,Office Supplies,Storage,785,785,6028
BN-2013-4141546,1331,-104,12,Technology,Phones,1435,1435,-1248
BN-2013-4285479,53,-2,3,Office Supplies,Storage,55,55,-6
BN-2013-4285479,598,299,5,Technology,Copiers,299,299,1495
BN-2013-4296083,92,-15,4,Office Supplies,Envelopes,107,107,-60
BN-2013-4341327,19,-1,2,Office Supplies,Fasteners,20,20,-2
BN-2013-4370174,225,0,6,Furniture,Furnishings,225,225,0
BN-2013-4388015,9,-9,3,Office Supplies,Binders,18,18,-27
BN-2013-4388015,110,-18,3,Technology,Phones,128,128,-54
BN-2013-441704,581,-198,3,Furniture,Bookcases,779,779,-594
BN-2013-441704,369,78,9,Furniture,Furnishings,126,291,702
BN-2013-441704,148,-47,7,Office Supplies,Art,178,195,-329
BN-2013-441704,12,-11,2,Office Supplies,Binders,23,23,-22
BN-2013-441704,72,-58,2,Technology,Accessories,130,130,-116
BN-2013-4445925,24,-23,2,Office Supplies,Storage,47,47,-46
BN-2013-4461629,112,-69,5,Office Supplies,Art,181,181,-345
BN-2013-4461629,12,-6,2,Office Supplies,Binders,18,18,-12
BN-2013-4478549,75,-5,3,Office Supplies,Envelopes,80,80,-15
BN-2013-4615508,406,-10,2,Technology,Copiers,416,416,-20
BN-2013-4615508,534,119,7,Technology,Phones,415,415,833
BN-2013-4799461,297,-101,4,Furniture,Bookcases,110,398,-404
BN-2013-4799461,994,-656,4,Office Supplies,Appliances,1650,1650,-2624
BN-2013-4799461,19,-9,2,Office Supplies,Art,28,28,-18
BN-2013-4799461,55,-40,7,Office Supplies,Fasteners,37,95,-280
BN-2013-4799461,59,-32,6,Office Supplies,Paper,62,91,-192
BN-2013-4811431,28,-20,1,Furniture,Chairs,48,48,-20
BN-2013-4811431,40,-47,4,Furniture,Furnishings,87,87,-188
BN-2013-4811431,163,-39,5,Technology,Phones,202,202,-195
BN-2013-48132,735,-184,2,Furniture,Chairs,919,919,-368
BN-2013-4841174,428,133,7,Office Supplies,Storage,295,295,931
BN-2013-4893247,28,-10,2,Office Supplies,Binders,38,38,-20
BN-2013-4893247,79,-36,3,Office Supplies,Paper,115,115,-108
BN-2013-4893247,529,-254,6,Technology,Phones,783,783,-1524
BN-2013-4955166,166,-22,3,Technology,Phones,188,188,-66
BN-2013-5022236,56,-42,10,Office Supplies,Binders,89,98,-420
BN-2013-5022236,14,-10,1,Office Supplies,Paper,24,24,-10
BN-2013-5031652,1508,-981,8,Technology,Machines,2489,2489,-7848
BN-2013-5104816,47,-19,4,Office Supplies,Storage,66,66,-76
BN-2013-5107486,191,-187,3,Office Supplies,Storage,378,378,-561
BN-2013-5107486,228,-114,3,Technology,Phones,342,342,-342
BN-2013-5166779,46,-40,7,Office Supplies,Binders,86,86,-280
BN-2013-5190964,122,39,10,Office Supplies,Art,47,83,390
BN-2013-5190964,133,27,9,Office Supplies,Envelopes,76,106,243
BN-2013-5190964,49,3,1,Office Supplies,Supplies,46,46,3
BN-2013-5190964,378,185,1,Technology,Copiers,193,193,185
BN-2013-528810,516,-396,2,Furniture,Tables,912,912,-792
BN-2013-5329355,13,-13,3,Office Supplies,Labels,26,26,-39
BN-2013-5457641,43,5,1,Furniture,Furnishings,38,38,5
BN-2013-5457641,15,-6,3,Office Supplies,Labels,21,21,-18
BN-2013-5478479,67,-77,3,Furniture,Chairs,144,144,-231
BN-2013-5550345,73,-33,3,Furniture,Furnishings,106,106,-99
BN-2013-5560836,69,-65,2,Office Supplies,Appliances,134,134,-130
BN-2013-5717739,356,-178,3,Office Supplies,Storage,534,534,-534
BN-2013-5807388,339,-217,4,Technology,Phones,556,556,-868
BN-2013-5809752,816,363,2,Furniture,Tables,453,453,726
BN-2013-5809752,168,-4,3,Office Supplies,Storage,172,172,-12
BN-2013-583958,1096,-422,5,Furniture,Tables,1518,1518,-2110
BN-2013-5868311,75,-2,5,Furniture,Furnishings,51,77,-10
BN-2013-5868311,259,-166,10,Office Supplies,Binders,425,425,-1660
BN-2013-5879462,233,35,5,Office Supplies,Art,198,198,175
BN-2013-5879462,45,6,3,Office Supplies,Binders,39,39,18
BN-2013-5895980,18,-6,3,Office Supplies,Labels,24,24,-18
BN-2013-5896563,1026,431,4,Technology,Accessories,595,595,1724
BN-2013-5978762,5,-2,2,Office Supplies,Labels,7,7,-4
BN-2013-5978762,49,-17,2,Office Supplies,Storage,66,66,-34
BN-2013-5978762,896,-36,5,Technology,Copiers,932,932,-180
BN-2013-5989900,252,-157,11,Office Supplies,Art,384,409,-1727
BN-2013-6003171,96,-8,3,Furniture,Chairs,104,104,-24
BN-2013-6003171,24,-8,3,Furniture,Furnishings,32,32,-24
BN-2013-6003171,101,-89,4,Office Supplies,Binders,190,190,-356
BN-2013-6003171,30,-16,3,Office Supplies,Envelopes,46,46,-48
BN-2013-6003171,224,-14,4,Technology,Accessories,238,238,-56
BN-2013-6003171,108,-13,3,Technology,Phones,121,121,-39
BN-2013-603818,21,9,2,Office Supplies,Fasteners,12,12,18
BN-2013-6039695,27,-10,3,Furniture,Furnishings,37,37,-30
BN-2013-6076814,63,-1,4,Office Supplies,Art,64,64,-4
BN-2013-6111017,2138,-2,18,Office Supplies,Storage,631,2140,-36
BN-2013-6154570,104,-7,2,Office Supplies,Appliances,111,111,-14
BN-2013-6154570,742,59,3,Technology,Accessories,683,683,177
BN-2013-6158270,714,-309,7,Technology,Machines,1023,1023,-2163
BN-2013-6206755,573,0,2,Technology,Copiers,573,573,0
BN-2013-6314104,41,-11,6,Office Supplies,Binders,52,52,-66
BN-2013-6379006,28,-8,6,Office Supplies,Labels,36,36,-48
BN-2013-6417134,91,-14,3,Furniture,Furnishings,105,105,-42
BN-2013-6496394,296,-243,3,Office Supplies,Storage,539,539,-729
BN-2013-6496394,23,-1,2,Office Supplies,Supplies,24,24,-2
BN-2013-6506387,70,-31,9,Office Supplies,Binders,101,101,-279
BN-2013-6509529,1460,336,4,Furniture,Bookcases,1124,1124,1344
BN-2013-6509529,249,112,3,Office Supplies,Appliances,137,137,336
BN-2013-6509529,22,8,3,Office Supplies,Binders,14,14,24
BN-2013-6509529,46,3,4,Office Supplies,Labels,43,43,12
BN-2013-6544742,139,-67,6,Office Supplies,Art,206,206,-402
BN-2013-6614277,192,-108,9,Office Supplies,Supplies,300,300,-972
BN-2013-6637489,271,-30,1,Technology,Copiers,301,301,-30
BN-2013-6654640,82,-18,4,Office Supplies,Envelopes,100,100,-72
BN-2013-6699352,653,-457,3,Furniture,Bookcases,1110,1110,-1371
BN-2013-6699352,109,-18,3,Technology,Accessories,127,127,-54
BN-2013-6770556,682,327,4,Furniture,Chairs,355,355,1308
BN-2013-6837899,165,57,5,Office Supplies,Appliances,108,108,285
BN-2013-6837899,49,5,1,Office Supplies,Binders,44,44,5
BN-2013-6837899,31,13,3,Office Supplies,Fasteners,18,18,39
BN-2013-6837899,41,10,4,Office Supplies,Supplies,31,31,40
BN-2013-6854769,122,-7,3,Furniture,Chairs,129,129,-21
BN-2013-6882863,59,25,2,Office Supplies,Paper,34,34,50
BN-2013-6882863,247,-27,2,Office Supplies,Storage,274,274,-54
BN-2013-6882863,263,-28,2,Technology,Phones,291,291,-56
BN-2013-6883995,241,-27,3,Furniture,Chairs,268,268,-81
BN-2013-6883995,460,0,4,Technology,Accessories,460,460,0
BN-2013-6883995,1249,88,5,Technology,Copiers,1161,1161,440
BN-2013-6886875,22,-11,5,Office Supplies,Envelopes,33,33,-55
BN-2013-6886875,197,-118,2,Office Supplies,Storage,315,315,-236
BN-2013-6927088,137,45,5,Office Supplies,Envelopes,92,92,225
BN-2013-6927088,313,-26,3,Technology,Copiers,339,339,-78
BN-2013-6936779,73,-49,5,Office Supplies,Storage,122,122,-245
BN-2013-695531,397,-4,5,Furniture,Chairs,401,401,-20
BN-2013-7023709,989,-435,4,Furniture,Tables,1424,1424,-1740
BN-2013-7023709,152,-22,6,Office Supplies,Storage,127,174,-132
BN-2013-7058258,10,-3,2,Office Supplies,Binders,13,13,-6
BN-2013-7058258,291,-205,12,Office Supplies,Storage,32,496,-2460
BN-2013-7163179,920,-276,4,Furniture,Chairs,1196,1196,-1104
BN-2013-7163179,26,-12,3,Office Supplies,Envelopes,38,38,-36
BN-2013-7163179,16,-16,3,Office Supplies,Storage,32,32,-48
BN-2013-7163179,299,-197,7,Technology,Accessories,496,496,-1379
BN-2013-7163306,28,0,3,Office Supplies,Labels,28,28,0
BN-2013-717588,30,-4,2,Office Supplies,Paper,34,34,-8
BN-2013-7214876,467,-26,9,Furniture,Chairs,493,493,-234
BN-2013-7214876,59,7,2,Office Supplies,Paper,52,52,14
BN-2013-7214876,46,8,2,Office Supplies,Storage,38,38,16
BN-2013-7226862,124,-42,5,Office Supplies,Art,166,166,-210
BN-2013-7266864,22,-20,1,Furniture,Chairs,42,42,-20
BN-2013-7296416,220,-141,8,Office Supplies,Art,361,361,-1128
BN-2013-7296416,40,-8,7,Office Supplies,Fasteners,48,48,-56
BN-2013-7296416,11,-9,2,Office Supplies,Storage,20,20,-18
BN-2013-7296416,21,-14,1,Technology,Accessories,35,35,-14
BN-2013-7300795,356,0,2,Office Supplies,Storage,356,356,0
